num,name,id,office,region,income,income_family,bank_deps,bank_deps_family,position,flat_area,flat_area_family,house_area,house_area_family,income_salary,income_salary_family,cars_info,cars_family_info,family_cars_sum,personal_cars_sum,all_cars_sum,all_income,family_cars_sum_uah,personal_cars_sum_uah,all_cars_sum_uah,all_cars_sum_uah_mln,monthly_salary,monthly_salary_family,all_salary,all_deps,all_estate,all_flats
487,Бойко Юрій Анатолійович,chesno_2229,Президент,Загальнодержавний регіон,160724.0,8509476.0,0.0,270500.0,Депутат 8-го скликання,113.0,446.0,30.0,445.0,62500.0,666358.0,ВАЗ 2101 1300, Mercedes-Benz GL 4500 5000,"Volkswagen Тouareg 2967, 180 кВт, 4795",57270.0,27700.0,84970.0,8670200.0,687.0,332.0,1019640.0,1.02,5208.0,55530.0,60738.0,270500.0,1034.0,559.0
547,Борзов Сергій Сергійович,vulyk_9_85,Державне управління справами,Загальнодержавний регіон,444500.0,262259.0,0.0,735000.0,заступник керівника державного управління справами,16.0,38.0,112.0,0.0,82195.0,6090.0,Mercedes-Benz Vito, Ford Explorer, Toyota Rav 4,Lexus GX 470,29441.0,51611.0,81052.0,706759.0,353.0,619.0,972624.0,0.97,6850.0,508.0,7358.0,735000.0,166.0,54.0
552,Бориславський Юрій Любомирович,vulyk_18_32,Загальний місцевий суд,Львівська область,206950.0,315034.0,0.0,0.0,голова Залізничного районного суду м. Львова,85.0,176.0,0.0,0.0,205836.0,87514.0,Lexus IS 300,Audi Q7,56096.0,20417.0,76513.0,521984.0,673.0,245.0,918156.0,0.92,17153.0,7293.0,24446.0,0.0,261.0,261.0
566,Бородавко Ігор Петрович,vulyk_28_169,Державна фіскальна служба / Державна митна служба / Державна податкова служба / Податкова інспекція / Міністерство зборів та доходів/,Рівненська область,81282.0,186000.0,0.0,0.0,перший заступник начальника ГУ ДФС у Рівненській області,0.0,0.0,0.0,0.0,81062.0,186000.0,Acura MDX, Infiniti FX 37S,Mazda 3,11270.0,58257.0,69527.0,267282.0,135.0,699.0,834324.0,0.83,6755.0,15500.0,22255.0,0.0,0.0,0.0
612,Бровченко Ігор Олександрович,vulyk_55_26,Загальний апеляційний суд,Харківська область,279706.0,30716.0,0.0,0.0,суддя апеляційного суду Харківської області,213.0,53.0,0.0,0.0,279706.0,30716.0,, ,Mercedes-Benz CL-350,96587.0,0.0,96587.0,310422.0,1159.0,0.0,1159044.0,1.16,23309.0,2560.0,25869.0,0.0,266.0,266.0
627,Бударний Олександр Володимирович,vulyk_34_81,Міністерство внутрішніх справ,Харківська область,518500.0,18600.0,0.0,0.0,перший заступник начальника - начальник слідчого управління ГУМВС  України в Харківській області,65.0,210.0,0.0,0.0,136535.0,0.0,Mercedes-Benz GL 500,Toyota Camry,23561.0,36429.0,59990.0,537100.0,283.0,437.0,719880.0,0.72,11378.0,0.0,11378.0,0.0,275.0,275.0
640,Буленко Олександр Олексійович,vulyk_26_40,Апеляційний суд,Полтавська область,454563.18,207095.54,0.0,0.0,заступник голови апеляційного суду Полтавської області,124.0,177.0,0.0,0.0,279513.18,0.0,Lexus GX,Toyota Camry,26194.0,48864.0,75058.0,661658.72,314.0,586.0,900696.0,0.9,23293.0,0.0,23293.0,0.0,301.0,301.0
683,Буцьких Дмитро Олександрович,vulyk_12_106,Міністерство внутрішніх справ,Дніпропетровська область,488838.82,0.0,0.0,0.0,заступник начальника ДМУ ГУМВС  України в Дніпропетровській області,0.0,0.0,240.0,0.0,44838.82,0.0,Toyota Land Cruiser 200,Lexus ES 350,45676.0,75718.0,121394.0,488838.82,548.0,909.0,1456728.0,1.46,3737.0,0.0,3737.0,0.0,240.0,0.0
712,Білий Валерій Олександрович,vulyk_2_192,Прокуратура,Одеська область,120327.0,0.0,0.0,0.0,перший заступник прокурора Суворівського району м. Одеси Одеської області,0.0,0.0,0.0,0.0,120327.0,0.0,Toyota Avalon, Toyota Camry, ,Mitsubishi Pajero Sport,21962.0,54080.0,76042.0,120327.0,264.0,649.0,912504.0,0.91,10027.0,0.0,10027.0,0.0,0.0,0.0
728,Білоус Сергій Андрійович,vulyk_11_40,Прокуратура,Вінницька область,155597.0,288722.0,0.0,0.0,начальник відділу прокуратури Вінницької області,121.0,66.0,241.0,0.0,146347.0,0.0,Skoda Fabia,Renault Logan, Renault Logan, Toyota Rav 4, ,50575.0,12325.0,62900.0,444319.0,607.0,148.0,754800.0,0.75,12196.0,0.0,12196.0,0.0,428.0,187.0
742,Бірюков Руслан Миколайович,vulyk_26_184,Міністерство внутрішніх справ,Одеська область,110239.99,299000.0,0.0,0.0,"заступник начальника УБОП ГУ МВС України в Одеській області, підполковник міліції",21.0,22.0,0.0,250.0,110239.99,0.0,BMW, Land Rover Range Rover Sport, ,Land Rover Range Rover Sport,49043.0,69043.0,118086.0,409239.99,589.0,829.0,1417032.0,1.42,9187.0,0.0,9187.0,0.0,293.0,43.0
781,Васильонок Вадим Вікторович,vulyk_39_40,Державна фіскальна служба / Державна митна служба / Державна податкова служба / Податкова інспекція / Міністерство зборів та доходів/,Сумська область,105514.0,21222.0,0.0,0.0,заступник начальника митного поста - начальник відділу митного оформлення пасажирський митного поста "Конотоп" Сумської митниці ДФС,52.0,90.0,0.0,0.0,99495.0,0.0,ВАЗ 21093, Opel Insignia, Toyota Highlander,Toyota Highlander,30757.0,53459.0,84216.0,126736.0,369.0,642.0,1010592.0,1.01,8291.0,0.0,8291.0,0.0,142.0,142.0
805,Ващенко Костянтин Олександрович,vulyk_4_2_84,Національне агентство з питань державної служби,Загальнодержавний регіон,181250.0,103392.0,0.0,0.0,голова національного агентства з питань державної служби,34.0,172.0,0.0,350.0,181170.0,103392.0,Toyota Sienna,Toyota Rav 4,24906.0,38379.0,63285.0,284642.0,299.0,461.0,759420.0,0.76,15098.0,8616.0,23714.0,0.0,556.0,206.0
827,Вербицька Лариса Іванівна,vulyk_43_152,Загальний апеляційний суд,Херсонська область,237427.0,1063039.1,0.0,0.0,суддя апеляційного суду Херсонської області,0.0,0.0,201.0,461.0,237427.0,0.0,,Range Rover, Porsche Panamera, Volkswagen Touareg,202671.0,0.0,202671.0,1300466.1,2432.0,0.0,2432052.0,2.43,19786.0,0.0,19786.0,0.0,662.0,0.0
921,Волошенюк Ірина Євгенівна,vulyk_16_52,Державна фіскальна служба / Державна митна служба / Державна податкова служба / Податкова інспекція / Міністерство зборів та доходів/,Харківська область,55590.0,146465.0,0.0,0.0,заступник начальника ДПІ у Дзержинському районі м. Харкова ГУ ДФС у Харківській області,44.0,44.0,0.0,66.0,55590.0,146465.0,Toyota Rav 4,Audi Q7, Toyota Rav 4,55558.0,22549.0,78107.0,202055.0,667.0,271.0,937284.0,0.94,4632.0,12205.0,16837.0,0.0,154.0,88.0
958,Вілкул Олександр Юрійович,chesno_2485,Верховна рада України,Загальнодержавний регіон,257599.0,2896040.0,0.0,0.0,Депутат 8-го скликання,0.0,62.0,0.0,0.0,84757.0,584651.0,"Chevrolet Express 5300 куб.см, 228 кВт, 5690 см","Volkswagen Multivan 1968 куб.см, 132 кВт, 4892 см",36499.0,33662.0,70161.0,3153639.0,438.0,404.0,841932.0,0.84,7063.0,48721.0,55784.0,0.0,62.0,62.0
1010,Гайдаєв Юрій Олександрович,vulyk_29_146,Державна фіскальна служба / Державна митна служба / Державна податкова служба / Податкова інспекція / Міністерство зборів та доходів/,Загальнодержавний регіон,166021.0,665126.0,0.0,0.0,начальник спеціалізованої лабораторії з питань експертизи та досліджень міністерства доходів і зборів України,153.0,0.0,438.0,438.0,144414.0,665126.0,Audi Q7,Porsche Cayenne, ,55139.0,39487.0,94626.0,831147.0,662.0,474.0,1135512.0,1.14,12034.0,55427.0,67461.0,0.0,1029.0,153.0
1105,Герасимчук Микола Костянтинович,vulyk_28_57,Загальний місцевий суд,Рівненська область,272155.0,39121.0,0.0,0.0,голова Рівненського міського суду Рівненської області,0.0,0.0,0.0,169.0,269830.0,39121.0,Toyota,Peugeot Partner,7551.0,57108.0,64659.0,311276.0,91.0,685.0,775908.0,0.78,22486.0,3260.0,25746.0,0.0,169.0,0.0
1132,Гладкіх Олег Васильович,vulyk_13_191,Прокуратура,Дніпропетровська область,185453.0,0.0,0.0,0.0,перший заступник прокурора Дніпропетровської області,363.0,159.0,36.0,0.0,185318.0,0.0,BMW E64, Mercedes-Benz S-600, ГАЗ 2410, ,BMW X 6,68475.0,16269.0,84744.0,185453.0,822.0,195.0,1016928.0,1.02,15443.0,0.0,15443.0,0.0,558.0,522.0
1141,Глиняний Віктор Петрович,vulyk_51_57,Загальний апеляційний суд,м. Київ,262869.39,0.0,0.0,0.0,"суддя, секретар судової палати з розгляду кримінальних справ апеляційного суду м. Києва",72.0,0.0,234.0,0.0,262869.39,0.0,BMW X5,,0.0,69438.0,69438.0,262869.39,0.0,833.0,833256.0,0.83,21906.0,0.0,21906.0,0.0,306.0,72.0
1173,Гоздуп Костянтин Володимирович,vulyk_11_25,Прокуратура,Вінницька область,137440.0,87848.0,0.0,0.0,"начальник відділу нагляду за додержанням законів органами СБУ, державної митної служби та державної прикордонної служби України прокуратури Вінницької області",0.0,84.0,0.0,0.0,137440.0,87848.0,,Ford Fiesta, Mercedes-Benz E 200 CDI,81572.0,0.0,81572.0,225288.0,979.0,0.0,978864.0,0.98,11453.0,7321.0,18774.0,0.0,84.0,84.0
1188,Головко Валерій Анатолійович,vulyk_4_3_96,Обласна державна адміністрація,Полтавська область,770463.0,1003761.0,0.0,410780.0,голова Полтавської обласної державної адмінстрації,47.0,200.0,0.0,0.0,165541.0,56356.0,Peugeot Partner,Peugeot Expert, Land Rover Range Rover Sport, ,93064.0,10508.0,103572.0,1774224.0,1117.0,126.0,1242864.0,1.24,13795.0,4696.0,18491.0,410780.0,247.0,247.0
1234,Гончаренко Андрій Миколайович,vulyk_16_125,Прокуратура,Харківська область,342671.0,375404.0,0.0,0.0,прокурор м. Харкова,143.0,0.0,0.0,0.0,178703.0,0.0,Nissan X-Trail, Mercedes-Benz ML 320, ,Daewoo Nubira, Volkswagen Golf,14286.0,44739.0,59025.0,718075.0,171.0,537.0,708300.0,0.71,14892.0,0.0,14892.0,0.0,143.0,143.0
1314,Грабець Ігор Несторович,vulyk_22_128,Прокуратура,Київська область,221503.0,79200.0,0.0,0.0,перший заступник прокурора Київської області,116.0,77.0,0.0,0.0,221503.0,0.0,Toyota Camry, ,Lexus RX,53397.0,23561.0,76958.0,300703.0,641.0,283.0,923496.0,0.92,18459.0,0.0,18459.0,0.0,193.0,193.0
1336,Гречківський Павло Миколайович,vulyk_9_9,Вища рада юстиції,Загальнодержавний регіон,860665.0,915731.0,0.0,22202000.0,член Вищої ради юстиції,364.0,0.0,0.0,0.0,45976.0,25791.0,Maybach 57, Mercedes Benz ML55 AMG, Land Rover Range Rover,BMW 645,21936.0,65859.0,87795.0,1776396.0,263.0,790.0,1053540.0,1.05,3831.0,2149.0,5980.0,22202000.0,364.0,364.0
1356,Григорчак Юрій Петрович,vulyk_33_174,Загальний місцевий суд,Чернівецька область,245703.04,131405.74,0.0,0.0,суддя Глибоцького районного суду Чернівецької області,0.0,0.0,0.0,361.0,187703.04,0.0,Hyundai Tucson,Hyundai IX35, Opel Vectra,61877.0,15629.0,77506.0,377108.78,743.0,188.0,930072.0,0.93,15642.0,0.0,15642.0,0.0,361.0,0.0
1369,Гринь Олександр Миколайович,vulyk_42_149,Загальний місцевий суд,Волинська область,147177.0,557714.0,0.0,0.0,суддя Луцького міськрайонного суду Волинської області,0.0,0.0,0.0,0.0,147004.0,446054.0,Toyota Camry,Toyota Camry, Mazda 3, ,39196.0,29049.0,68245.0,704891.0,470.0,349.0,818940.0,0.82,12250.0,37171.0,49421.0,0.0,0.0,0.0
1373,Гринів Ігор Олексійович,chesno_2579,Верховна рада України,Загальнодержавний регіон,210697.48,22263.16,0.0,0.0,Депутат 8-го скликання,0.0,144.0,0.0,0.0,210697.48,22263.16,"Lexus RX 400h 3300 куб.см, 4755 см",BMW X1 2000 куб.см, Rover  1600 куб.см,47568.0,17367.0,64935.0,232960.64,571.0,208.0,779220.0,0.78,17558.0,1855.0,19413.0,0.0,144.0,144.0
1374,Гринів Юрій Олексійович,vulyk_18_185,Державна фіскальна служба / Державна митна служба / Державна податкова служба / Податкова інспекція / Міністерство зборів та доходів/,Львівська область,24746.0,689632.0,0.0,0.0,начальник ДПІ у Франківському р-ні м. Львова ГУ міндоходів у Львівській області,46.0,0.0,184.0,0.0,24746.0,7135.0,Subaru Outback, Nissan X-Trail, ,Rover 75, Fiat 500, ,13522.0,48324.0,61846.0,714378.0,162.0,580.0,742152.0,0.74,2062.0,595.0,2657.0,0.0,230.0,46.0
1404,Гройсман Володимир Борисович,chesno_2265,Кабінет міністрів,Загальнодержавний регіон,1571471.0,1447835.0,0.0,210000.0,"віце-прем’єр-міністр, міністр регіонального розвитку, будівництва та житлово-комунального господарства",0.0,0.0,995.0,0.0,156731.0,6633.0,"Land Rover Range Rover 4367 куб.см, 230 кВт, 499,9 см","Volkswagen Touareg 4134 куб.см, 175 кВт, 479,5 см",38926.0,46050.0,84976.0,3019306.0,467.0,553.0,1019712.0,1.02,13061.0,553.0,13614.0,210000.0,995.0,0.0
1429,Гудзенко Віталій Іванович,chesno_2425,Верховна рада України,Загальнодержавний регіон,6516747.0,37704.0,0.0,0.0,Депутат 8-го скликання,0.0,153.0,98.0,294.0,55324.0,37704.0,"УАЗ 31512 2445 куб.см, 78 к.с., 54,7 кВт, 425 см, Mercedes-Benz S550 5461 куб.см, 388 к.с., 285 кВт, 5075 см","BMW X6 (E71) xDrive35i AT 2979 куб.см, 306 к.с., 225 кВт, 4877 см",56317.0,36003.0,92320.0,6554451.0,676.0,432.0,1107840.0,1.11,4610.0,3142.0,7752.0,0.0,545.0,153.0
1489,Гушилик Світлана Миколаївна,vulyk_51_101,Господарський місцевий суд,Чернівецька область,211811.5,1047629.78,0.0,0.0,суддя,0.0,0.0,50.0,0.0,199631.5,50017.57,Renault Sandero,Ford Escort, ВАЗ 21150, SsangYong Rexton, Nissan Note, Nissan X-Trail,57948.0,9138.0,67086.0,1259441.28,695.0,110.0,805032.0,0.81,16636.0,4168.0,20804.0,0.0,50.0,0.0
1504,Данилевський Юрій Миколайович,vulyk_25_30,Центральна виборча комісія,Загальнодержавний регіон,529932.0,211623.0,0.0,0.0,член центральної виборчої комісії,165.0,81.0,0.0,0.0,223237.0,0.0,Lexus RX-450h,Volkswagen Tiguan,32804.0,41017.0,73821.0,741555.0,394.0,492.0,885852.0,0.89,18603.0,0.0,18603.0,0.0,246.0,246.0
1550,Дейдей Євген Сергійович,chesno_2495,Верховна рада України,Загальнодержавний регіон,46719.0,0.0,0.0,0.0,Депутат 8-го скликання,0.0,79.0,0.0,0.0,46719.0,0.0,"Toyota Corolla 1,3 л","Toyota Land Cruiser 200 4,5 л, Porsche Cayenne 4,8 л, Subaru  3,1 л",147158.0,4863.0,152021.0,46719.0,1766.0,58.0,1824252.0,1.82,3893.0,0.0,3893.0,0.0,79.0,79.0
1606,Дерев’янко Юрій Богданович,chesno_2422,Верховна рада України,Загальнодержавний регіон,183995.0,28266.0,0.0,0.0,Депутат 8-го скликання,361.0,57.0,638.0,0.0,173178.0,28266.0,Toyota Land Cruiser 200 4461, Mercedes-Benz S500 4Matic 5461, Land Rover Range Rover 4999,Land Rover Range Rover 4197, Lexus RX 300 2995, Lexus RX 450H 3456,84874.0,128688.0,213562.0,212261.0,1018.0,1544.0,2562744.0,2.56,14432.0,2356.0,16788.0,0.0,1056.0,418.0
1656,Добкін Михайло Маркович,chesno_2547,Президент,Загальнодержавний регіон,287494.0,0.0,0.0,0.0,Депутат 8-го скликання,44.0,157.0,0.0,0.0,19109.0,0.0,"Toyota Land Cruiser 200 4461 куб. см,  173,9 кВт, Toyota Land Cruiser 200 4461 куб. см,  173,9 кВт, Toyota Land Cruiser 4164 куб. см,  152,1 кВт","Porshe 911 Turbo 3800 куб.см,  383 кВт, Mercedes-Benz GL 350 2987 куб.см,  195 кВт, Volkswagen Multivan 2461 куб.см,  128,7 кВт",61926.0,119296.0,181222.0,287494.0,743.0,1432.0,2174664.0,2.17,1592.0,0.0,1592.0,0.0,201.0,201.0
1667,Добрянський Ярослав Вікторович,vulyk_4_144,Київська обласна Рада,Київська область,1052285.35,150000.0,0.0,0.0,перший заступник голови Київської обласної ради,92.0,39.0,0.0,499.0,152285.35,0.0,Smart Fortwo, Mercedes-Benz G 500, ,BMW X6,68475.0,37908.0,106383.0,1202285.35,822.0,455.0,1276596.0,1.28,12690.0,0.0,12690.0,0.0,630.0,131.0
1679,Долженко Олександр Миколайович,vulyk_36_11,Міністерство внутрішніх справ,Харківська область,100623.0,178264.0,0.0,0.0,начальник Куп'янського МВ ГУМВС  України в Харківській області,0.0,78.0,130.0,130.0,100623.0,178264.0,Mitsubishi Pajero Wagon, ,Mitsubishi Pajero Wagon, Nissan Juke,50863.0,32195.0,83058.0,278887.0,610.0,386.0,996696.0,1.0,8385.0,14855.0,23240.0,0.0,338.0,78.0
1719,Дроботова Тетяна Борисівна,vulyk_8_53,Вищий господарський суд,Загальнодержавний регіон,275692.0,247828.0,0.0,0.0,суддя Вищого господарського суду України,0.0,153.0,0.0,0.0,275392.0,0.0,,Mercedes-Benz ML 350,66978.0,0.0,66978.0,523520.0,804.0,0.0,803736.0,0.8,22949.0,0.0,22949.0,0.0,153.0,153.0
1720,Дрогомирецький Віктор Іванович,vulyk_3_1,Прокуратура,м. Київ,93679.0,15046.0,0.0,0.0,старший прокурор прокуратури Дніпровського району м. Києва,26.0,83.0,0.0,0.0,93599.0,11250.0,Toyota Corolla, ,Mercedes Benz E220 CDI,61461.0,14506.0,75967.0,108725.0,738.0,174.0,911604.0,0.91,7800.0,938.0,8738.0,0.0,109.0,109.0
1735,Дубневич Богдан Васильович,chesno_2426,Верховна рада України,Загальнодержавний регіон,5835342.0,849334.0,0.0,1528900.0,Депутат 8-го скликання,1126.0,2506.0,2865.0,442.0,129356.0,0.0,"ГАЗ 21 ""Волга"" 2445 куб.см, Toyota Land Cruiser 200 4461 куб.см, ГАЗ 21 ""Волга"" 2100 куб.см, ГАЗ 21 ""Волга"" 2100 куб.см",Audi Q7 3.0 TDI 3000 куб.см.,27584.0,89224.0,116808.0,6684676.0,331.0,1071.0,1401696.0,1.4,10780.0,0.0,10780.0,1528900.0,6939.0,3632.0
1778,Дядічко Ігор Анатолійович,vulyk_4_53,Дніпропетровська міська Рада,Дніпропетровська область,991245.0,878325.0,0.0,0.0,"в. о. заступника міського голови, директор департаменту комунального господарства та капітального будівництва Дніпропетровської міської ради",45.0,18.0,0.0,300.0,19378.0,878325.0,Toyota Land Cruiser 200, Mitsubishi Lancer, ВАЗ 2106,Toyota Camry, Toyota Camry, ,47121.0,86571.0,133692.0,1869570.0,565.0,1039.0,1604304.0,1.6,1615.0,73194.0,74809.0,0.0,363.0,63.0
1788,Діденко Ігор Миколайович,vulyk_4_1_3,Міністерство енергетики та вугільної промисловості,Загальнодержавний регіон,235628.53,405828.04,0.0,0.0,заступник Міністра енергетики та вугільної промисловості України,0.0,233.0,0.0,901.0,235628.53,405828.04,Bentley Continental R, ,Range Rover Sport, Mercedes G500, Mercedes S55, Mercedes S63, Porsche 911,195526.0,0.0,195526.0,641456.57,2346.0,0.0,2346312.0,2.35,19636.0,33819.0,53455.0,0.0,1134.0,233.0
1793,Дідик Андрій Миколайович,vulyk_18_165,Державна фіскальна служба / Державна митна служба / Державна податкова служба / Податкова інспекція / Міністерство зборів та доходів/,Львівська область,372967.0,800600.0,0.0,141530.0,перший заступник начальника головного управління державної фіскальної служби у Львівській області,230.0,340.0,0.0,0.0,35099.0,5400.0,Infiniti QX 56, Volkswagen Crafter, ,Volkswagen Eos, Audi A6, ,65886.0,30293.0,96179.0,1173567.0,791.0,364.0,1154148.0,1.15,2925.0,450.0,3375.0,141530.0,570.0,570.0
1804,Етнарович Віталій Володимирович,vulyk_14_62,Прокуратура,Одеська область,179774.0,2061779.0,0.0,0.0,перший заступник прокурора Одеської області,184.0,96.0,0.0,0.0,179774.0,22800.0,,Hyundai Getz, Lexus RX 350, Audi Q5, Audi Q7,130353.0,0.0,130353.0,2241553.0,1564.0,0.0,1564236.0,1.56,14981.0,1900.0,16881.0,0.0,280.0,280.0
1816,Жельне Сергій Чеславович,vulyk_59_65,Господарський місцевий суд,Харківська область,270841.0,329.0,0.0,0.0,суддя господарського суду Харківської області,85.0,0.0,106.0,106.0,231778.0,329.0,Toyota Avensis, Daewoo Sens, ,Toyota Land Cruiser 120, Toyota Avensis,59318.0,22105.0,81423.0,271170.0,712.0,265.0,977076.0,0.98,19315.0,27.0,19342.0,0.0,297.0,85.0
1830,Жизневська Анжела Владиславівна,vulyk_58_47,Апеляційний адміністративний суд,Житомирська область,291633.0,553678.0,0.0,0.0,суддя Житомирського апеляційного адміністративного суду,114.0,163.0,0.0,458.0,242460.0,251373.0,Toyota Rav 4,Toyota Land Cruiser-150, Nissan Micra, Toyota Camry, ,31952.0,27401.0,59353.0,845311.0,383.0,329.0,712236.0,0.71,20205.0,20948.0,41153.0,0.0,735.0,277.0
1831,Жизнєвський Юрій Васильович,vulyk_60_188,Загальний апеляційний суд,Житомирська область,553678.0,291633.0,0.0,0.0,суддя апеляційного суду Житомирської області,163.0,114.0,458.0,0.0,251373.0,242460.0,Toyota Land Cruiser, Nissan Micra, Toyota Camry, ,Toyota Rav 4,27401.0,31952.0,59353.0,845311.0,329.0,383.0,712236.0,0.71,20948.0,20205.0,41153.0,0.0,735.0,277.0
1881,Заброцька Оксана Вікторівна,vulyk_1_869,Прокуратура,Київська область,73011.0,0.0,0.0,0.0,старший прокурор прокуратури міста Ірпеня,0.0,56.0,276.0,276.0,73011.0,0.0,Daewoo Matiz,Mercedes Benz S350,61324.0,4021.0,65345.0,73011.0,736.0,48.0,784140.0,0.78,6084.0,0.0,6084.0,0.0,608.0,56.0
1900,Загорій Гліб Володимирович,chesno_2530,Верховна рада України,Загальнодержавний регіон,26588125.0,121520.0,0.0,0.0,Депутат 8-го скликання,0.0,866.0,797.0,417.0,1024726.0,121520.0,Mitsubishi Lancer Evo , Mitsubishi Lancer 2 , Volkswagen Multivan , Audi Q7,Land Rover Range Rover,46050.0,107194.0,153244.0,26709645.0,553.0,1286.0,1838928.0,1.84,85394.0,10127.0,95521.0,0.0,2080.0,866.0
1937,Запорощенко Михайло Дмитрович,vulyk_8_69,Вищий господарський суд,Загальнодержавний регіон,245873.0,395126.0,0.0,162500.0,суддя Вищого господарського суду України,0.0,209.0,0.0,0.0,231257.0,0.0,BMW X3,Volkswagen Touareg,50629.0,26107.0,76736.0,640999.0,608.0,313.0,920832.0,0.92,19271.0,0.0,19271.0,162500.0,209.0,209.0
1948,Заскіна Ілонна Павлівна,vulyk_11_79,Державна фіскальна служба / Державна митна служба / Державна податкова служба / Податкова інспекція / Міністерство зборів та доходів/,Вінницька область,126796.14,1935840.9,0.0,0.0,заступник начальника ГУ міндоходів у Вінницькій області,0.0,0.0,0.0,259.0,85577.32,35096.18,Nissan Juke,Volkswagen Sharan, Toyota Land Cruiser Prado, Nissan Qashqai, ,80451.0,17076.0,97527.0,2062637.04,965.0,205.0,1170324.0,1.17,7131.0,2925.0,10056.0,0.0,259.0,0.0
